law_id,title,candidate_grade,pending_items,events_total,events_dv_html,events_dv_pdf,events_unlocated,events_dv_offline,pdf_pages_estimate,base_source,dv_identifier
pravilnik-za-bezopasnost-pri-rabota-v-neelektricheski-uredbi-na-elektricheski-i-,ПРАВИЛНИК ЗА БЕЗОПАСНОСТ ПРИ РАБОТА В НЕЕЛЕКТРИЧЕСКИ УРЕДБИ НА ЕЛЕКТРИЧЕСКИ И ТОПЛОФИКАЦИОННИ ЦЕНТРАЛИ И ПО ТОПЛОПРЕНОСНИ МРЕЖИ И ХИДРОТЕХНИЧЕСКИ СЪОРЪЖЕНИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-21224
pravilnik-za-detskite-pedagogicheski-stai,ПРАВИЛНИК ЗА ДЕТСКИТЕ ПЕДАГОГИЧЕСКИ СТАИ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-deynostta-i-organizatsiyata-na-rabota-na-natsionalniya-savet-za-hor,"ПРАВИЛНИК ЗА ДЕЙНОСТТА И ОРГАНИЗАЦИЯТА НА РАБОТА НА НАЦИОНАЛНИЯ СЪВЕТ ЗА ХОРАТА С УВРЕЖДАНИЯ, РЕДА ЗА ПРИЗНАВАНЕ НА НАЦИОНАЛНА ПРЕДСТАВИТЕЛНОСТ НА ОРГАНИЗАЦИИТЕ НА И ЗА ХОРАТА С УВРЕЖДАНИЯ И КОНТРОЛА ЗА СПАЗВАНЕТО НА КРИТЕРИИТЕ ЗА НАЦИОНАЛНА ПРЕДСТАВИТЕЛНОСТ",B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,3,0,0,3,0,0,unlocated,
pravilnik-za-deynostta-i-organizatsiyata-na-rabota-na-tsentar-fond-za-transplant,"ПРАВИЛНИК ЗА ДЕЙНОСТТА И ОРГАНИЗАЦИЯТА НА РАБОТА НА ЦЕНТЪР ""ФОНД ЗА ТРАНСПЛАНТАЦИЯ""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-30811
pravilnik-za-deynostta-i-strukturata-na-darzhavno-predpriyatie-transportno-stroi,"ПРАВИЛНИК ЗА ДЕЙНОСТТА И СТРУКТУРАТА НА ДЪРЖАВНО ПРЕДПРИЯТИЕ ""ТРАНСПОРТНО СТРОИТЕЛСТВО И ВЪЗСТАНОВЯВАНЕ""",B-pending,events_pending;chain_scan;base_audit;freeze,6,6,0,0,0,3,dv_pdf,
pravilnik-za-deynostta-i-strukturata-na-darzhavnoto-predpriyatie-stroitelstvo-i-,"ПРАВИЛНИК ЗА ДЕЙНОСТТА И СТРУКТУРАТА НА ДЪРЖАВНОТО ПРЕДПРИЯТИЕ ""СТРОИТЕЛСТВО И ВЪЗСТАНОВЯВАНЕ""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-29720
pravilnik-za-deynostta-i-ustroystvoto-na-nism-n-i-pirogov,"ПРАВИЛНИК ЗА ДЕЙНОСТТА И УСТРОЙСТВОТО НА НИСМ ""Н. И. ПИРОГОВ""",B-pending,events_pending;chain_scan;base_audit;freeze,3,0,3,0,0,12,dv_pdf,
pravilnik-za-deynostta-i-ustroystvoto-na-republikanskiya-tsentar-po-protezirane-,ПРАВИЛНИК ЗА ДЕЙНОСТТА И УСТРОЙСТВОТО НА РЕПУБЛИКАНСКИЯ ЦЕНТЪР ПО ПРОТЕЗИРАНЕ И ВЪЗСТАНОВИТЕЛНА ХИРУРГИЯ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-deynostta-na-farmakopeyniya-komitet,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ФАРМАКОПЕЙНИЯ КОМИТЕТ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-14073
pravilnik-za-deynostta-na-fond-usloviya-na-trud,"ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ФОНД ""УСЛОВИЯ НА ТРУД""",B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-5099
pravilnik-za-deynostta-na-inspektorata-na-ministerstvoto-na-otbranata,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ИНСПЕКТОРАТА НА МИНИСТЕРСТВОТО НА ОТБРАНАТА,B-pending,events_pending;chain_scan;base_audit;freeze,3,3,0,0,0,0,dv_html,dv-140982
pravilnik-za-deynostta-na-komisiyata-po-akademichna-etika,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА КОМИСИЯТА ПО АКАДЕМИЧНА ЕТИКА,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-129303
pravilnik-za-deynostta-na-komisiyata-za-energiyno-i-vodno-regulirane-i-na-neynat,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА КОМИСИЯТА ЗА ЕНЕРГИЙНО И ВОДНО РЕГУЛИРАНЕ И НА НЕЙНАТА АДМИНИСТРАЦИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,3,3,0,0,0,0,dv_html,dv-95085
pravilnik-za-deynostta-na-komisiyata-za-publichen-nadzor-nad-registriranite-odit,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА КОМИСИЯТА ЗА ПУБЛИЧЕН НАДЗОР НАД РЕГИСТРИРАНИТЕ ОДИТОРИ,B-pending,events_pending;chain_scan;base_audit;freeze,11,11,0,0,0,0,dv_html,dv-111920
pravilnik-za-deynostta-na-komisiyata-za-razkrivane-na-dokumentite-i-za-obyavyava,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА КОМИСИЯТА ЗА РАЗКРИВАНЕ НА ДОКУМЕНТИТЕ И ЗА ОБЯВЯВАНЕ НА ПРИНАДЛЕЖНОСТ НА БЪЛГАРСКИ ГРАЖДАНИ КЪМ ДЪРЖАВНА СИГУРНОСТ И РАЗУЗНАВАТЕЛНИТЕ СЛУЖБИ НА БЪЛГАРСКАТА НАРОДНА АРМИЯ И НА НЕЙНАТА АДМИНИСТРАЦИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,11,11,0,0,0,0,dv_html,dv-3702
pravilnik-za-deynostta-na-komisiyata-za-zashtita-na-lichnite-danni-i-na-neynata-,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА КОМИСИЯТА ЗА ЗАЩИТА НА ЛИЧНИТЕ ДАННИ И НА НЕЙНАТА АДМИНИСТРАЦИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,6,6,0,0,0,0,dv_html,dv-139930
pravilnik-za-deynostta-na-mezhduvedomstveniya-komitet-za-prioritetni-proekti-za-,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА МЕЖДУВЕДОМСТВЕНИЯ КОМИТЕТ ЗА ПРИОРИТЕТНИ ПРОЕКТИ ЗА ОКОЛНАТА СРЕДА И РАЗВИТИЕТО НА РЕПУБЛИКА БЪЛГАРИЯ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-deynostta-na-natsionalnata-agentsiya-za-otsenyavane-i-akreditatsiya,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА НАЦИОНАЛНАТА АГЕНЦИЯ ЗА ОЦЕНЯВАНЕ И АКРЕДИТАЦИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,0,dv_html,dv-154888
pravilnik-za-deynostta-na-natsionalnata-agentsiya-za-profesionalno-obrazovanie-i,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА НАЦИОНАЛНАТА АГЕНЦИЯ ЗА ПРОФЕСИОНАЛНО ОБРАЗОВАНИЕ И ОБУЧЕНИЕ,B-pending,events_pending;chain_scan;base_audit;freeze,7,2,1,4,0,6,dv_pdf,
pravilnik-za-deynostta-na-natsionalniya-konsultativen-savet-za-mladezhta,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА НАЦИОНАЛНИЯ КОНСУЛТАТИВЕН СЪВЕТ ЗА МЛАДЕЖТА,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-140382
pravilnik-za-deynostta-na-natsionalnoto-byuro-za-kontrol-na-spetsialnite-razuzna,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА НАЦИОНАЛНОТО БЮРО ЗА КОНТРОЛ НА СПЕЦИАЛНИТЕ РАЗУЗНАВАТЕЛНИ СРЕДСТВА И НЕГОВАТА АДМИНИСТРАЦИЯ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-107818
pravilnik-za-deynostta-na-obshtite-i-sektornite-pomiritelni-komisii,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ОБЩИТЕ И СЕКТОРНИТЕ ПОМИРИТЕЛНИ КОМИСИИ,B-pending,events_pending;chain_scan;base_audit;freeze,2,2,0,0,0,0,dv_html,dv-98502
pravilnik-za-deynostta-na-pochivna-baza-morsko-utro-gr-kiten,"ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ПОЧИВНА БАЗА ""МОРСКО УТРО"" - ГР. КИТЕН",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-157930
pravilnik-za-deynostta-na-pomiritelnata-komisiya-kam-ministerstvoto-na-regionaln,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ПОМИРИТЕЛНАТА КОМИСИЯ КЪМ МИНИСТЕРСТВОТО НА РЕГИОНАЛНОТО РАЗВИТИЕ И БЛАГОУСТРОЙСТВОТО,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-140249
pravilnik-za-deynostta-na-pomiritelnata-komisiya-za-platezhni-sporove,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ПОМИРИТЕЛНАТА КОМИСИЯ ЗА ПЛАТЕЖНИ СПОРОВЕ,B-pending,events_pending;chain_scan;base_audit;freeze,2,2,0,0,0,0,dv_html,dv-99582
pravilnik-za-deynostta-na-protivosvlachishtnite-stantsii-v-narodna-republika-bal,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ПРОТИВОСВЛАЧИЩНИТЕ СТАНЦИИ В НАРОДНА РЕПУБЛИКА БЪЛГАРИЯ,C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-deynostta-na-saveta-po-dopalnitelno-sotsialno-osiguryavane,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СЪВЕТА ПО ДОПЪЛНИТЕЛНО СОЦИАЛНО ОСИГУРЯВАНЕ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-deynostta-na-saveta-po-grazhdanstvoto-pri-ministerstvoto-na-pravosa,"ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СЪВЕТА ПО ГРАЖДАНСТВОТО ПРИ МИНИСТЕРСТВОТО НА ПРАВОСЪДИЕТО (ЗАГЛ. ИЗМ. - ДВ, БР. 43 ОТ 2005 Г.)",B-pending,events_pending;chain_scan;base_audit;freeze,6,5,0,1,0,3,dv_pdf,
pravilnik-za-deynostta-na-saveta-po-mezhdunarodno-osinovyavane,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СЪВЕТА ПО МЕЖДУНАРОДНО ОСИНОВЯВАНЕ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-89182
pravilnik-za-deynostta-na-saveta-po-natsionalniya-radiochestoten-spektar,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СЪВЕТА ПО НАЦИОНАЛНИЯ РАДИОЧЕСТОТЕН СПЕКТЪР,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-195607
pravilnik-za-deynostta-na-saveta-po-osinovyavane,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СЪВЕТА ПО ОСИНОВЯВАНЕ,B-pending,chain_scan;promulgation_unlocated;freeze,0,0,0,0,0,0,unlocated,
pravilnik-za-deynostta-na-saveta-po-osinovyavane-2,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СЪВЕТА ПО ОСИНОВЯВАНЕ,B-pending,chain_scan;promulgation_unlocated;freeze,0,0,0,0,0,0,unlocated,
pravilnik-za-deynostta-na-shtabovete-za-podobryavane-na-rabotata-v-zhelezopatniy,"ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ЩАБОВЕТЕ ЗА ПОДОБРЯВАНЕ НА РАБОТАТА В ЖЕЛЕЗОПЪТНИЯ, ВОДНИЯ И АВТОМОБИЛНИЯ ТРАНСПОРТ, СЪЗДАДЕНИ С РЕШЕНИЕ № 31 НА МИНИСТЕРСКИЯ СЪВЕТ ОТ 20 ФЕВРУАРИ 1979 Г.",C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-deynostta-na-sotsialnite-uchebno-profesionalni-zavedeniya,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СОЦИАЛНИТЕ УЧЕБНО-ПРОФЕСИОНАЛНИ ЗАВЕДЕНИЯ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-deynostta-na-spasitelnite-tsentrove,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА СПАСИТЕЛНИТЕ ЦЕНТРОВЕ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-21611
pravilnik-za-deynostta-na-tsentralen-depozitar-ad,"ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ""ЦЕНТРАЛЕН ДЕПОЗИТАР"" АД",B-pending,chain_scan;promulgation_unknown;freeze,0,0,0,0,0,0,unlocated,
pravilnik-za-deynostta-na-upravitelniya-savet-na-fond-usloviya-na-trud,"ПРАВИЛНИК ЗА ДЕЙНОСТТА НА УПРАВИТЕЛНИЯ СЪВЕТ НА ФОНД ""УСЛОВИЯ НА ТРУД""",B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,0,dv_html,dv-1633
pravilnik-za-deynostta-na-vakuumnata-dezinsektsionna-kamera-v-gr-burgas,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ВАКУУМНАТА ДЕЗИНСЕКЦИОННА КАМЕРА В ГР. БУРГАС,C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-deynostta-na-voennosluzheshtite-v-sluzhbata-na-voenniya-atashe-kam-,ПРАВИЛНИК ЗА ДЕЙНОСТТА НА ВОЕННОСЛУЖЕЩИТЕ В СЛУЖБАТА НА ВОЕННИЯ АТАШЕ КЪМ ЗАДГРАНИЧНИТЕ ПРЕДСТАВИТЕЛСТВА НА РЕПУБЛИКА БЪЛГАРИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,0,dv_html,dv-113541
pravilnik-za-deynostta-organizatsiyata-na-rabota-i-sastav-na-baseynovite-direkts,"ПРАВИЛНИК ЗА ДЕЙНОСТТА, ОРГАНИЗАЦИЯТА НА РАБОТА И СЪСТАВ НА БАСЕЙНОВИТЕ ДИРЕКЦИИ",B-pending,events_pending;chain_scan;base_audit;freeze,5,4,0,1,0,0,dv_html,dv-42635
pravilnik-za-deynostta-strukturata-i-organizatsiyata-na-natsionalniya-bord-za-ra,"ПРАВИЛНИК ЗА ДЕЙНОСТТА, СТРУКТУРАТА И ОРГАНИЗАЦИЯТА НА НАЦИОНАЛНИЯ БОРД ЗА РАЗСЛЕДВАНЕ НА ПРОИЗШЕСТВИЯ ВЪВ ВЪЗДУШНИЯ, ВОДНИЯ И ЖЕЛЕЗОПЪТНИЯ ТРАНСПОРТ",B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,1,0,0,1,0,0,unlocated,
pravilnik-za-deynostta-strukturata-i-organizatsiyata-na-rabota-na-mezhduvedomstv,"ПРАВИЛНИК ЗА ДЕЙНОСТТА, СТРУКТУРАТА И ОРГАНИЗАЦИЯТА НА РАБОТА НА МЕЖДУВЕДОМСТВЕНИЯ СЪВЕТ ПО ПРОСТРАНСТВЕНИ ДАННИ",B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,2,1,0,1,0,0,unlocated,
pravilnik-za-finansovata-i-schetovodnata-otchetnost-na-sadebnite-uchrezhdeniya,ПРАВИЛНИК ЗА ФИНАНСОВАТА И СЧЕТОВОДНАТА ОТЧЕТНОСТ НА СЪДЕБНИТЕ УЧРЕЖДЕНИЯ,C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-funktsiite-i-organizatsiyata-na-deynostta-na-ekspertniya-savet-po-l,ПРАВИЛНИК ЗА ФУНКЦИИТЕ И ОРГАНИЗАЦИЯТА НА ДЕЙНОСТТА НА ЕКСПЕРТНИЯ СЪВЕТ ПО ЛЕЧЕНИЕ НА ЗАВИСИМОСТИ,B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-48832
pravilnik-za-funktsiite-i-sastava-na-ekspertniya-savet-za-odobryavane-na-strateg,ПРАВИЛНИК ЗА ФУНКЦИИТЕ И СЪСТАВА НА ЕКСПЕРТНИЯ СЪВЕТ ЗА ОДОБРЯВАНЕ НА СТРАТЕГИЧЕСКИ КАРТИ ЗА ШУМ И ПЛАНОВЕ ЗА ДЕЙСТВИЕ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-158163
pravilnik-za-funktsiite-ustroystvoto-i-deynostta-na-glavna-direktsiya-rakovodstv,"ПРАВИЛНИК ЗА ФУНКЦИИТЕ, УСТРОЙСТВОТО И ДЕЙНОСТТА НА ГЛАВНА ДИРЕКЦИЯ ""РЪКОВОДСТВО НА ВЪЗДУШНОТО ДВИЖЕНИЕ""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-funktsiite-zadachite-i-sastava-na-konsultativniya-savet-po-vaprosit,"ПРАВИЛНИК ЗА ФУНКЦИИТЕ, ЗАДАЧИТЕ И СЪСТАВА НА КОНСУЛТАТИВНИЯ СЪВЕТ ПО ВЪПРОСИТЕ НА МОРСКОТО ПРОСТРАНСТВЕНО ПЛАНИРАНЕ КЪМ МИНИСТЪРА НА РЕГИОНАЛНОТО РАЗВИТИЕ И БЛАГОУСТРОЙСТВОТО",B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-130170
pravilnik-za-funktsiite-zadachite-i-sastava-na-visshiya-eksperten-ekologichen-sa,"ПРАВИЛНИК ЗА ФУНКЦИИТЕ, ЗАДАЧИТЕ И СЪСТАВА НА ВИСШИЯ ЕКСПЕРТЕН ЕКОЛОГИЧЕН СЪВЕТ",B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,1,1,0,0,0,0,unlocated,
pravilnik-za-izdavane-na-balgarskite-lichni-dokumenti,ПРАВИЛНИК ЗА ИЗДАВАНЕ НА БЪЛГАРСКИТЕ ЛИЧНИ ДОКУМЕНТИ,B-pending,events_pending;chain_scan;base_audit;freeze,24,12,0,12,0,0,dv_html,dv-29693
pravilnik-za-izpalnenie-na-konventsiyata-za-zashtita-na-kulturnite-tsennosti-v-s,ПРАВИЛНИК ЗА ИЗПЪЛНЕНИЕ НА КОНВЕНЦИЯТА ЗА ЗАЩИТА НА КУЛТУРНИТЕ ЦЕННОСТИ В СЛУЧАЙ НА ВЪОРЪЖЕН КОНФЛИКТ,C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-izpolzvane-aktualizirane-i-poddarzhane-na-natsionalnata-nomenklatur,"ПРАВИЛНИК ЗА ИЗПОЛЗВАНЕ, АКТУАЛИЗИРАНЕ И ПОДДЪРЖАНЕ НА НАЦИОНАЛНАТА НОМЕНКЛАТУРА НА ТОВАРИТЕ В ТРАНСПОРТА",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-kategorizirane-i-prekategorizirane-na-rakovoditelite-na-hudozhestve,ПРАВИЛНИК ЗА КАТЕГОРИЗИРАНЕ И ПРЕКАТЕГОРИЗИРАНЕ НА РЪКОВОДИТЕЛИТЕ НА ХУДОЖЕСТВЕНАТА САМОДЕЙНОСТ,C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-legalizatsiite-zaverkite-i-prevodite-na-dokumenti-i-drugi-knizha-za,"ПРАВИЛНИК ЗА ЛЕГАЛИЗАЦИИТЕ, ЗАВЕРКИТЕ И ПРЕВОДИТЕ НА ДОКУМЕНТИ И ДРУГИ КНИЖА (ЗАГЛ. ИЗМ. - ДВ, БР. 96 ОТ 1982 Г., В СИЛА ОТ 01.01.1983 Г.)",C,events_pending;chain_scan;freeze,10,3,1,2,4,3,dv_offline,
pravilnik-za-mitnishkiya-nadzor-po-reka-dunav,ПРАВИЛНИК ЗА МИТНИШКИЯ НАДЗОР ПО РЕКА ДУНАВ,C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-nabirane-razhodvane-otchitane-i-kontrol-na-sredstvata-po-fond-razvi,"ПРАВИЛНИК ЗА НАБИРАНЕ, РАЗХОДВАНЕ, ОТЧИТАНЕ И КОНТРОЛ НА СРЕДСТВАТА ПО ФОНД ""РАЗВИТИЕ НА НАЦИОНАЛНАТА СИСТЕМА ЗА ОБСЛУЖВАНЕ НА ВЪЗДУШНОТО ДВИЖЕНИЕ""",B-pending,events_pending;chain_scan;base_audit;freeze,2,0,1,1,0,6,dv_pdf,
pravilnik-za-nablyudenie-i-otsenka-na-deynostta-na-natsionalniya-inovatsionen-fo,ПРАВИЛНИК ЗА НАБЛЮДЕНИЕ И ОЦЕНКА НА ДЕЙНОСТТА НА НАЦИОНАЛНИЯ ИНОВАЦИОНЕН ФОНД,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-237393
pravilnik-za-nablyudenie-i-otsenka-na-nauchnoizsledovatelskata-deynost-osashtest,"ПРАВИЛНИК ЗА НАБЛЮДЕНИЕ И ОЦЕНКА НА НАУЧНОИЗСЛЕДОВАТЕЛСКАТА ДЕЙНОСТ, ОСЪЩЕСТВЯВАНА ОТ ВИСШИТЕ УЧИЛИЩА И НАУЧНИТЕ ОРГАНИЗАЦИИ, КАКТО И НА ДЕЙНОСТТА НА ФОНД ""НАУЧНИ ИЗСЛЕДВАНИЯ""",B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,0,dv_html,dv-231245
pravilnik-za-obrazuvane-na-tseni-na-zabotehnicheski-deynosti-izvarshvani-ot-medi,"ПРАВИЛНИК ЗА ОБРАЗУВАНЕ НА ЦЕНИ НА ЗЪБОТЕХНИЧЕСКИ ДЕЙНОСТИ, ИЗВЪРШВАНИ ОТ МЕДИЦИНСКИ СПЕЦИАЛИСТИ НА ЧАСТНА ПРАКТИКА И ОТ ЧАСТНИ ЗДРАВНИ ЗАВЕДЕНИЯ",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,3,dv_pdf,
pravilnik-za-ohranata-na-truda-na-uchashtite-se-pri-provezhdane-na-proizvodstven,ПРАВИЛНИК ЗА ОХРАНАТА НА ТРУДА НА УЧАЩИТЕ СЕ ПРИ ПРОВЕЖДАНЕ НА ПРОИЗВОДСТВЕНО ОБУЧЕНИЕ И ПРОИЗВОДСТВЕНА ПРАКТИКА,C,chain_scan;freeze,0,0,0,0,0,0,dv_offline,
pravilnik-za-opredelyane-na-usloviyata-i-reda-za-predostavyane-na-vaucheri-za-ob,"ПРАВИЛНИК ЗА ОПРЕДЕЛЯНЕ НА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ НА ВАУЧЕРИ ЗА ОБУЧЕНИЕ ПО ПРОГРАМА ""РАЗВИТИЕ НА ЧОВЕШКИТЕ РЕСУРСИ"" 2021 - 2027 Г., НАЦИОНАЛНИЯ ПЛАН ЗА ВЪЗСТАНОВЯВАНЕ И УСТОЙЧИВОСТ И ФОНДА ЗА СПРАВЕДЛИВ ПРЕХОД",B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-189903
pravilnik-za-organizatsiya-na-deynostta-na-konsultativniya-savet-za-evropeyskata,ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯ НА ДЕЙНОСТТА НА КОНСУЛТАТИВНИЯ СЪВЕТ ЗА ЕВРОПЕЙСКАТА ЗЕЛЕНА СДЕЛКА,B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,5,0,0,5,0,0,unlocated,
pravilnik-za-organizatsiya-na-deynostta-na-visshiya-sadeben-savet-i-na-negovata-,ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯ НА ДЕЙНОСТТА НА ВИСШИЯ СЪДЕБЕН СЪВЕТ И НА НЕГОВАТА АДМИНИСТРАЦИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,3,1,0,2,0,0,dv_html,dv-134921
pravilnik-za-organizatsiyata-i-deynostta-na-asotsiatsiite-po-vodosnabdyavane-i-k,ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА АСОЦИАЦИИТЕ ПО ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,2,1,0,1,0,0,dv_html,dv-86887
pravilnik-za-organizatsiyata-i-deynostta-na-darzhavnite-detski-gradini-kam-minis,"ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА ДЪРЖАВНИТЕ ДЕТСКИ ГРАДИНИ КЪМ МИНИСТЕРСТВОТО НА ОТБРАНАТА И УСЛОВИЯТА И РЕДА ЗА ЗАПИСВАНЕ, ОТПИСВАНЕ И ПРЕМЕСТВАНЕ НА ДЕЦА В ДЪРЖАВНИТЕ ДЕТСКИ ГРАДИНИ КЪМ МИНИСТЕРСТВОТО НА ОТБРАНАТА",B-pending,events_pending;chain_scan;base_audit;freeze,4,4,0,0,0,0,dv_html,dv-114709
pravilnik-za-organizatsiyata-i-deynostta-na-domovete-za-detsa,ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА ДОМОВЕТЕ ЗА ДЕЦА,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-3523
pravilnik-za-organizatsiyata-i-deynostta-na-ekspertniya-savet-po-biotsidi,ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА ЕКСПЕРТНИЯ СЪВЕТ ПО БИОЦИДИ,B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-119648
pravilnik-za-organizatsiyata-i-deynostta-na-ekspertniya-savet-za-otsenka-na-prio,ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА ЕКСПЕРТНИЯ СЪВЕТ ЗА ОЦЕНКА НА ПРИОРИТЕТНИ ВЕЩЕСТВА,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-88353
pravilnik-za-organizatsiyata-i-deynostta-na-fond-sotsialna-zakrila,"ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА ФОНД ""СОЦИАЛНА ЗАКРИЛА""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-196060
pravilnik-za-organizatsiyata-i-deynostta-na-komisiyata-za-predotvratyavane-i-ust,ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА КОМИСИЯТА ЗА ПРЕДОТВРАТЯВАНЕ И УСТАНОВЯВАНЕ НА КОНФЛИКТ НА ИНТЕРЕСИ,B-pending,events_pending;chain_scan;base_audit;freeze,6,2,0,4,0,0,dv_html,dv-54241
